fromNode,toNode,weight
GLDC,HMGB3,0.0602549584514032
GLDC,HMMR,0.0541030072663121
GLDC,HSP90B1,0.174894653729595
GLDC,HSPA13,0.0453446006572084
GLDC,HSPA5,0.0586417632232181
GLDC,IFI27L1,0.0423812734818767
GLDC,IGF1,0.123968099241899
GLDC,IGLL1,0.042253886951994
GLDC,IGLL5,0.0508971036757816
GLDC,ISOC2,0.023660863427607
GLDC,ITM2C,0.143067218921113
GLDC,JCHAIN,0.125429604614581
GLDC,KCNN3,0.112029886434396
GLDC,KDELR2,0.0313168346278529
GLDC,KIF11,0.0646279515460716
GLDC,KIF18B,0.0426101397220945
GLDC,KIF20A,0.0384010867442351
GLDC,KIF2C,0.078875221710756
GLDC,KIF4A,0.0369792398675578
GLDC,KIFC1,0.0726119814383253
GLDC,LAMP5,0.0318470112476287
GLDC,LRRC59,0.0991931860325826
GLDC,MAGED1,0.0940225885527789
GLDC,MANF,0.100137993204818
GLDC,MCM2,0.0574389736826965
GLDC,MCM4,0.0739122900729656
GLDC,MIXL1,0.124668785902283
GLDC,MTFR2,0.0231772160211829
GLDC,MYBL2,0.124197899981271
GLDC,MYDGF,0.0706187759367495
GLDC,MZB1,0.0883866335004471
GLDC,NEK2,0.0561707162705794
GLDC,NT5DC2,0.0751676956922532
GLDC,NUF2,0.0483319387176012
GLDC,OIP5,0.0467005649686746
GLDC,ORC1,0.0641469621354673
GLDC,OSTC,0.0534968219445906
GLDC,OXCT2,0.0735207276146534
GLDC,PARM1,0.0923818994645774
GLDC,PBK,0.106159934050533
GLDC,PCNA,0.0339728467035339
GLDC,PDIA4,0.112088222219528
GLDC,PDIA5,0.147992360374345
GLDC,PDIA6,0.104332028945461
GLDC,PERP,0.103473474346708
GLDC,PHGDH,0.0730769237883829
GLDC,PIF1,0.0514291487735807
GLDC,PIMREG,0.0270333540034222
GLDC,PLAAT2,0.100819165046487
GLDC,PLK4,0.0649447428069775
GLDC,PNOC,0.0374346823915195
GLDC,POLQ,0.0277895319130243
GLDC,POU2AF1,0.120455544203527
GLDC,PPIB,0.0365514697269998
GLDC,PRDX4,0.0917329156073578
GLDC,PTTG1,0.0416624018191672
GLDC,PYCR1,0.134302913424951
GLDC,QPCTL,0.056979198014931
GLDC,RAD51,0.0371209817538238
GLDC,RAD51AP1,0.0306514669375379
GLDC,RAD54L,0.0364332886868937
GLDC,RPN1,0.0280341460143455
GLDC,RRM2,0.14011553421982
GLDC,SDC1,0.11805730446964
GLDC,SDF2L1,0.039942601596231
GLDC,SEC11C,0.146428714779967
GLDC,SELENOS,0.0690676906599824
GLDC,SHCBP1,0.130948956586506
GLDC,SIX5,0.0424684506747449
GLDC,SKA1,0.0766354687895699
GLDC,SLC16A14,0.0961466960898475
GLDC,SLC17A9,0.0948052411702665
GLDC,SLC25A4,0.0909033186950805
GLDC,SLC35B1,0.0642509547979382
GLDC,SPACA3,0.0560058760299125
GLDC,SPAG5,0.0987240438257522
GLDC,SPATS2,0.163276850465222
GLDC,SPC24,0.0322345694293902
GLDC,SPC25,0.0440821048098467
GLDC,SPCS2,0.0569777478902168
GLDC,SRPRB,0.071829875540947
GLDC,SSR3,0.129780114359056
GLDC,ST7,0.0241567256435561
GLDC,STMN1,0.033730383199381
GLDC,SUB1,0.0356648330036272
GLDC,TCF19,0.0926272179406871
GLDC,TEDC2,0.0240813782691192
GLDC,TK1,0.037734549522291
GLDC,TMEM106C,0.0275731639772584
GLDC,TMEM198,0.0371564380610028
GLDC,TMEM214,0.0422173336617145
GLDC,TNFRSF13B,0.108056709225898
GLDC,TNFRSF17,0.13277906859913
GLDC,TOP2A,0.0486395274386404
GLDC,TPX2,0.0470697433426839
GLDC,TRAM2,0.121506407989133
GLDC,TRIP13,0.0985511918978904
GLDC,TROAP,0.0286611447989803
GLDC,TTK,0.0614851820721918
GLDC,TUBG1,0.0554817571627044
GLDC,TWIST2,0.0484881672094712
GLDC,TXNDC11,0.120022467291946
GLDC,TXNDC5,0.114264712824072
GLDC,TYMS,0.0249430116106579
GLDC,UAP1,0.175703119474263
GLDC,UBE2C,0.0534997657093175
GLDC,UBE2T,0.026756670178612
GLDC,UCHL1,0.0908834043389027
GLDC,UFD1,0.0222264630542603
GLDC,XBP1,0.179706722418322
GLDC,ZWINT,0.113814352305758
GMNN,GMPPB,0.0552862601560709
GMNN,GPRC5D,0.0577493116141106
GMNN,GTSE1,0.0852716423493744
GMNN,HASPIN,0.0896156583404591
GMNN,HID1,0.0319106478763706
GMNN,HJURP,0.109088352106355
GMNN,HMGB3,0.119199487926755
GMNN,HMMR,0.0921766553932976
GMNN,HSP90B1,0.0778105391605641
GMNN,HSPA13,0.0258699136254971
GMNN,HSPA5,0.02486021045023
GMNN,IFI27L1,0.0366523153232727
GMNN,IGF1,0.0516584735193453
GMNN,IGLL1,0.0235648690456995
GMNN,IGLL5,0.0241055103665044
GMNN,ISOC2,0.0226024134016377
GMNN,ITM2C,0.0687200405211251
GMNN,JCHAIN,0.0515536722985837
GMNN,KCNN3,0.0564959999170369
GMNN,KIF11,0.108903335296087
GMNN,KIF18B,0.0730516964352151
GMNN,KIF20A,0.0759569291186054
GMNN,KIF2C,0.131505440635226
GMNN,KIF4A,0.0692498240191312
GMNN,KIFC1,0.126509945595102
GMNN,LAMP5,0.0207260886946932
GMNN,LRRC59,0.0533194038335199
GMNN,MAGED1,0.0446002028199192
GMNN,MANF,0.0541019934866264
GMNN,MCM2,0.0986502474887068
GMNN,MCM4,0.10297026801818
GMNN,MIXL1,0.0542398373365722
GMNN,MTFR2,0.0435072703795251
GMNN,MYBL2,0.113130260312515
GMNN,MYDGF,0.0428107356165521
GMNN,MZB1,0.0457129800895677
GMNN,NEK2,0.103980530233922
GMNN,NT5DC2,0.0508541679867009
GMNN,NUF2,0.103627639029211
GMNN,OIP5,0.0797112849001433
GMNN,ORC1,0.112628786981332
GMNN,OSTC,0.0326890462302669
GMNN,OXCT2,0.0401148522759133
GMNN,PARM1,0.0375072094189247
GMNN,PBK,0.086636467854594
GMNN,PCNA,0.0580815817502784
GMNN,PDIA4,0.0623983774809217
GMNN,PDIA5,0.0728523269401985
GMNN,PDIA6,0.0446044898554053
GMNN,PERP,0.0404993514434821
GMNN,PHGDH,0.0603106453930836
GMNN,PIF1,0.0740166785782503
GMNN,PIMREG,0.0727148091984309
GMNN,PIR,0.0293382312572701
GMNN,PLAAT2,0.0449309136716371
GMNN,PLK4,0.102588837892524
GMNN,POLQ,0.0524147005440486
GMNN,POU2AF1,0.0549294606052035
GMNN,PPIB,0.0253588182732473
GMNN,PRDX4,0.0532201762568741
GMNN,PTTG1,0.0619184291304359
GMNN,PYCR1,0.074345091978247
GMNN,QPCTL,0.0340222301477323
GMNN,RAD51,0.0939755503183452
GMNN,RAD51AP1,0.0662664089885875
GMNN,RAD54L,0.0707631935753465
GMNN,RRM2,0.159447434060427
GMNN,SCD,0.0321270075903421
GMNN,SDC1,0.0791519162144393
GMNN,SDF2L1,0.0325921294379634
GMNN,SEC11C,0.079105470748789
GMNN,SELENOS,0.050706101948937
GMNN,SHCBP1,0.106255785778039
GMNN,SIX5,0.021329755872126
GMNN,SKA1,0.111342676657263
GMNN,SLC16A14,0.0674431369586925
GMNN,SLC17A9,0.0458884181495745
GMNN,SLC25A4,0.0494280610290528
GMNN,SLC35B1,0.0391261203772257
GMNN,SPACA3,0.0323925281517044
GMNN,SPAG5,0.107587462471616
GMNN,SPATS2,0.0835186186444785
GMNN,SPC24,0.112659228620015
GMNN,SPC25,0.103461170812919
GMNN,SPCS2,0.026922441491394
GMNN,SRPRB,0.0428394943154531
GMNN,SSR3,0.0622253589191465
GMNN,ST7,0.0245281819377599
GMNN,STMN1,0.0663190512331416
GMNN,SUB1,0.02345112600605
GMNN,TCF19,0.10563971574933
GMNN,TEDC2,0.0342994200179941
GMNN,TK1,0.0903858050403341
GMNN,TMEM106C,0.0353556665620279
GMNN,TMEM198,0.0241834904055535
GMNN,TMEM214,0.0253869298032679
GMNN,TNFRSF13B,0.0540162108055467
GMNN,TNFRSF17,0.0633848213189861
GMNN,TOP2A,0.090602142856107
GMNN,TPX2,0.0873041046096412
GMNN,TRAIP,0.0451258870656539
GMNN,TRAM2,0.0427431268291307
GMNN,TRIP13,0.103212367386692
GMNN,TROAP,0.0866135413853754
GMNN,TTK,0.0956705435727345
GMNN,TUBG1,0.0602235171435796
GMNN,TWIST2,0.041714661252646
GMNN,TXNDC11,0.0656894811552506
GMNN,TXNDC5,0.0468762180046475
GMNN,TYMS,0.0449020218351711
GMNN,UAP1,0.0906174109731297
GMNN,UBE2C,0.103519160306275
GMNN,UBE2T,0.076697850564603
GMNN,UCHL1,0.0547012569203368
GMNN,UFD1,0.0456393047615458
GMNN,XBP1,0.0948060014893317
GMNN,ZWINT,0.12443156615752
GMPPB,GPRC5D,0.151584133711821
GMPPB,HASPIN,0.0458893262070134
GMPPB,HERPUD1,0.0342182474850466
GMPPB,HID1,0.0891651092744392
GMPPB,HMGB3,0.0757442741841571
GMPPB,HSP90B1,0.16213393102737
GMPPB,HSPA5,0.173442078422736
GMPPB,IFI27L1,0.0970416411057528
GMPPB,IGF1,0.212806559778896
GMPPB,IGLL1,0.0906615952380832
GMPPB,IGLL5,0.170468564861616
GMPPB,ISOC2,0.0302005974588654
GMPPB,ITM2C,0.22111555484659
GMPPB,JCHAIN,0.164118855770054
GMPPB,KCNN3,0.0886351614141133
GMPPB,KDELR2,0.10736184205769
GMPPB,KIF2C,0.0532603510930321
GMPPB,KIFC1,0.0225260238230302
GMPPB,LAMP5,0.124667414622771
GMPPB,LRRC59,0.131240312551161
GMPPB,MAGED1,0.087951819178852
GMPPB,MANF,0.165867607992643
GMPPB,MCM2,0.0663583897432709
GMPPB,MFGE8,0.0263746615507784
GMPPB,MIXL1,0.150630540831708
GMPPB,MYBL2,0.109992250024795
GMPPB,MYDGF,0.152067509993787
GMPPB,MZB1,0.252708331135174
GMPPB,NEK2,0.0293571739603423
GMPPB,NT5DC2,0.205608570767102
GMPPB,NUF2,0.0253231112249747
GMPPB,OIP5,0.085288071102624
GMPPB,OSTC,0.105080433073225
GMPPB,OXCT2,0.142892866729915
GMPPB,PARM1,0.0275616932231376
GMPPB,PBK,0.0916667954069527
GMPPB,PCNA,0.0509463365252883
GMPPB,PDIA4,0.0228126682339087
GMPPB,PDIA5,0.125366947395546
GMPPB,PDIA6,0.11056022617449
GMPPB,PERP,0.148531846317848
GMPPB,PHGDH,0.0878356423998577
GMPPB,PIF1,0.0914299220613028
GMPPB,PLAAT2,0.240150535229358
GMPPB,PNOC,0.151445396850819
GMPPB,POU2AF1,0.0839095247379822
GMPPB,PPIB,0.159039035529501
GMPPB,PRDX4,0.175853515460265
GMPPB,PTTG1,0.0774546288939669
GMPPB,PYCR1,0.211887967730194
GMPPB,QPCTL,0.123299724609565
GMPPB,RAD51,0.0460967157222795
GMPPB,RAD54L,0.0241446798619435
GMPPB,RPN1,0.0854962568651879
GMPPB,RRM2,0.0524661439213712
GMPPB,SDC1,0.135913443490484
GMPPB,SDF2L1,0.0840496595493559
GMPPB,SEC11C,0.18453723885229
GMPPB,SELENOS,0.116264297357264
GMPPB,SHCBP1,0.0622273273466528
GMPPB,SIX5,0.182718861414014
GMPPB,SKA1,0.0695079754004156
GMPPB,SLC16A14,0.0615139175268521
GMPPB,SLC17A9,0.129405682410991
GMPPB,SLC25A4,0.0452680882549217
GMPPB,SLC35B1,0.104696458600105
GMPPB,SPACA3,0.255629107998122
GMPPB,SPAG5,0.079054234161218
GMPPB,SPATS2,0.0303950253635322
GMPPB,SPC24,0.0299651048244291
GMPPB,SPC25,0.0561378487315082
GMPPB,SPCS2,0.103104093700753
GMPPB,SRPRB,0.178105920916993
GMPPB,SSR3,0.116781852392849
GMPPB,ST7,0.0596286330837575
GMPPB,STMN1,0.0607551055635206
GMPPB,SUB1,0.0726399011824926
GMPPB,TCF19,0.0481696189673628
GMPPB,TEDC2,0.0303176137997478
GMPPB,TK1,0.0595717556590083
GMPPB,TMEM106C,0.0947973115240683
GMPPB,TMEM198,0.184628841782954
GMPPB,TMEM214,0.098631195087985
GMPPB,TNFRSF13B,0.234813812264148
GMPPB,TNFRSF17,0.213594900268775
GMPPB,TRAIP,0.0284655399135977
GMPPB,TRAM2,0.0282685764525814
GMPPB,TRIP13,0.0385773653198389
GMPPB,TROAP,0.0533784640489917
GMPPB,TUBG1,0.129324704291297
GMPPB,TWIST2,0.102172365808751
GMPPB,TXNDC11,0.0831634243195523
GMPPB,TXNDC5,0.17426590660509
GMPPB,TYMS,0.0362393349161718
GMPPB,UAP1,0.1114942982161
GMPPB,UBE2C,0.0518621753004257
GMPPB,UBE2T,0.0730198689851397
GMPPB,UCHL1,0.220519973019964
GMPPB,UFD1,0.0869240929688809
GMPPB,XBP1,0.0918659408850375
GMPPB,ZWINT,0.0947953086900474
GPRC5D,GTSE1,0.0428500309858353
GPRC5D,HASPIN,0.07312818842902
GPRC5D,HERPUD1,0.0264278822859066
GPRC5D,HID1,0.0747896780410378
GPRC5D,HJURP,0.0493535232428769
GPRC5D,HMGB3,0.0588045237169781
GPRC5D,HMMR,0.0339661651730237
GPRC5D,HSP90B1,0.188347129394856
GPRC5D,HSPA13,0.0273808618083174
GPRC5D,HSPA5,0.080517939902845
GPRC5D,IFI27L1,0.0728805673399249
GPRC5D,IGF1,0.162419897932405
GPRC5D,IGLL1,0.0890589816634789
GPRC5D,IGLL5,0.072643261974946
GPRC5D,ISOC2,0.0430600883722974
GPRC5D,ITM2C,0.21716141576819
GPRC5D,JCHAIN,0.142728074565431
GPRC5D,KCNN3,0.12358874305404
GPRC5D,KDELR2,0.0415495177161032
GPRC5D,KIF11,0.0405111341239943
GPRC5D,KIF18B,0.0313889579238092
GPRC5D,KIF20A,0.0231477993725163
GPRC5D,KIF2C,0.0611112202850665
GPRC5D,KIF4A,0.0229190914476148
GPRC5D,KIFC1,0.0528806029692039
GPRC5D,LAMP5,0.044180306016454
GPRC5D,LRRC59,0.111238003994426
GPRC5D,MAGED1,0.124316128096173
GPRC5D,MANF,0.164309505027011
GPRC5D,MCM2,0.0485976828587426
GPRC5D,MCM4,0.0480150011065991
GPRC5D,MIXL1,0.136660836783736
GPRC5D,MYBL2,0.14324101621828
GPRC5D,MYDGF,0.137296552844653
GPRC5D,MZB1,0.171709374719579
GPRC5D,NEK2,0.0401637729665506
GPRC5D,NT5DC2,0.120303122377497
GPRC5D,NUF2,0.0315689675780681
GPRC5D,OIP5,0.0500629690241835
GPRC5D,ORC1,0.0403093120276868
GPRC5D,OSTC,0.0581817364300441
GPRC5D,OXCT2,0.10997569594789
GPRC5D,PARM1,0.0801270661908598
GPRC5D,PBK,0.0921126268498585
GPRC5D,PCNA,0.0261517754613645
GPRC5D,PDIA4,0.112976863785383
GPRC5D,PDIA5,0.161267143760402
GPRC5D,PDIA6,0.113451439726787
GPRC5D,PERP,0.127310403647102
GPRC5D,PHGDH,0.0967056185261601
GPRC5D,PIF1,0.0595305806661042
GPRC5D,PIMREG,0.0200111651786028
GPRC5D,PLAAT2,0.168115475149616
GPRC5D,PLK4,0.0383169783982823
GPRC5D,PNOC,0.0696345214032558
GPRC5D,POU2AF1,0.113132971274703
GPRC5D,PPIB,0.0709470564331707
GPRC5D,PRDX4,0.164886455771031
GPRC5D,PTTG1,0.0553102921001542
GPRC5D,PYCR1,0.186603884077028
GPRC5D,QPCTL,0.103351271017626
GPRC5D,RAD51,0.0285517093188621
GPRC5D,RAD54L,0.0289226378068387
GPRC5D,RPN1,0.037836285275317
GPRC5D,RRM2,0.104695880273002
GPRC5D,SDC1,0.141977497967727
GPRC5D,SDF2L1,0.07407349872331
GPRC5D,SEC11C,0.208201727279974
GPRC5D,SELENOS,0.101624323876763
GPRC5D,SHCBP1,0.0927461615602737
GPRC5D,SIX5,0.0754432815065329
GPRC5D,SKA1,0.0585736174485789
GPRC5D,SLC16A14,0.0741965532676814
GPRC5D,SLC17A9,0.10698840102703
GPRC5D,SLC25A4,0.114071601056971
GPRC5D,SLC35B1,0.0831135278012645
GPRC5D,SPACA3,0.160282032564188
GPRC5D,SPAG5,0.0720637469292703
GPRC5D,SPATS2,0.143614961756318
GPRC5D,SPC24,0.0278022698048536
GPRC5D,SPC25,0.0370388724851183
GPRC5D,SPCS2,0.0630003940776235
GPRC5D,SRPRB,0.11182599345204
GPRC5D,SSR3,0.146147546665715
GPRC5D,ST7,0.0216104232786206
GPRC5D,STMN1,0.0292688285131971
GPRC5D,SUB1,0.0461999429163944
GPRC5D,TCF19,0.0687947373166801
GPRC5D,TEDC2,0.0311478474984876
GPRC5D,TK1,0.0462071901318268
GPRC5D,TMEM106C,0.0340180257623172
GPRC5D,TMEM198,0.0759570184226591
GPRC5D,TMEM214,0.0532307935986363
GPRC5D,TNFRSF13B,0.189172545629681
GPRC5D,TNFRSF17,0.191115796460219
GPRC5D,TOP2A,0.0269173490862028
GPRC5D,TPX2,0.0308272550419526
GPRC5D,TRAM2,0.0813868213627838
GPRC5D,TRIP13,0.0709127256205239
GPRC5D,TROAP,0.0300177410982576
GPRC5D,TTK,0.0347696719252264
GPRC5D,TUBG1,0.07285069361781
GPRC5D,TWIST2,0.0791564612342779
GPRC5D,TXNDC11,0.105929518423205
GPRC5D,TXNDC5,0.149565855237273
GPRC5D,TYMS,0.0212533289729156
GPRC5D,UAP1,0.171490147294989
GPRC5D,UBE2C,0.0453272710882386
GPRC5D,UBE2T,0.0271149700764301
GPRC5D,UCHL1,0.161407933263442
GPRC5D,UFD1,0.0328902011368801
GPRC5D,XBP1,0.186655035559803
GPRC5D,ZWINT,0.0938756788775374
GTSE1,HASPIN,0.106560507239704
GTSE1,HJURP,0.148721425155219
GTSE1,HMGB3,0.0784350109070267
GTSE1,HMMR,0.110066722492832
GTSE1,KCNN3,0.0624044397466722
GTSE1,KIF11,0.125882012735611
GTSE1,KIF18B,0.145316985555221
GTSE1,KIF20A,0.079383024051723
GTSE1,KIF2C,0.0955816388852068
GTSE1,KIF4A,0.0813030664938558
GTSE1,KIFC1,0.140427950710198
GTSE1,MCM2,0.0720963630109911
GTSE1,MCM4,0.0972863025556667
GTSE1,MIXL1,0.036886742670596
GTSE1,MTFR2,0.0728210553860235
GTSE1,MYBL2,0.0767010858790546
GTSE1,NEK2,0.113312385080756
GTSE1,NT5DC2,0.0236396983079122
GTSE1,NUF2,0.0978428121921178
GTSE1,OIP5,0.0469899574022185
GTSE1,ORC1,0.106229907618283
GTSE1,OXCT2,0.0258610534128119
GTSE1,PARM1,0.0253723872007302
GTSE1,PBK,0.0645406922958849
GTSE1,PDIA4,0.0582199298747568
GTSE1,PDIA5,0.0338209017018045
GTSE1,PHGDH,0.0636606825950069
GTSE1,PIF1,0.0537851919098417
GTSE1,PIMREG,0.0971795496782503
GTSE1,PIR,0.0511659047242272
GTSE1,PLK4,0.0797394179919858
GTSE1,POLQ,0.132035109091614
GTSE1,POU2AF1,0.0442764442743658
GTSE1,PYCR1,0.0243267051236199
GTSE1,RAD51,0.0722457026258878
GTSE1,RAD51AP1,0.0744876187826083
GTSE1,RAD54L,0.0966278878482986
GTSE1,RRM2,0.116750694017425
GTSE1,SCD,0.0698536316923204
GTSE1,SDC1,0.0654320605423455
GTSE1,SEC11C,0.0281941854330856
GTSE1,SHCBP1,0.0902704161838323
GTSE1,SKA1,0.0761596032640349
GTSE1,SLC16A14,0.0688005129357306
GTSE1,SLC17A9,0.0207384991119905
GTSE1,SPAG5,0.057214194241273
GTSE1,SPATS2,0.0549224857347162
GTSE1,SPC24,0.102256123393555
GTSE1,SPC25,0.0690263844288557
GTSE1,TCF19,0.069591944261476
GTSE1,TEDC2,0.0436090853340141
GTSE1,TK1,0.070650442186225
GTSE1,TOP2A,0.100463591666017
GTSE1,TPX2,0.1134519354037
GTSE1,TRAIP,0.0323674865727951
GTSE1,TRAM2,0.0241263695888179
GTSE1,TRIP13,0.121382112090773
GTSE1,TROAP,0.0488414358681927
GTSE1,TTK,0.0965679202437528
GTSE1,TUBG1,0.021958918837066
GTSE1,TWIST2,0.0254297186622267
GTSE1,TXNDC11,0.043609187239065
GTSE1,UAP1,0.0354706379074202
GTSE1,UBE2C,0.0777960774174365
GTSE1,UBE2T,0.0251420559374384
GTSE1,UCHL1,0.0251589208691239
GTSE1,XBP1,0.0533065011370281
GTSE1,ZWINT,0.04076152471099
HASPIN,HID1,0.0297281045113649
HASPIN,HJURP,0.136397258186874
HASPIN,HMGB3,0.0948032907145986
HASPIN,HMMR,0.0963663458222809
HASPIN,HSP90B1,0.0963876855896997
HASPIN,HSPA13,0.0379526462093896
HASPIN,HSPA5,0.0276090795298392
HASPIN,IFI27L1,0.0225443916942016
HASPIN,IGF1,0.059762738080729
HASPIN,IGLL5,0.0219925526121936
HASPIN,ITM2C,0.0670389290285697
HASPIN,JCHAIN,0.0591009693994995
HASPIN,KCNN3,0.0848432964484708
HASPIN,KIF11,0.128520381734984
HASPIN,KIF18B,0.0852660765478877
HASPIN,KIF20A,0.0894658319027951
HASPIN,KIF2C,0.124464375169519
HASPIN,KIF4A,0.0808856379926836
HASPIN,KIFC1,0.137074935718161
HASPIN,LRRC59,0.0626287158811093
HASPIN,MAGED1,0.049011057282537
HASPIN,MANF,0.0432519163102862
HASPIN,MCM2,0.0840739970376578
HASPIN,MCM4,0.1257689646669
HASPIN,MIXL1,0.0791435223673384
HASPIN,MTFR2,0.0455884968800454
HASPIN,MYBL2,0.120062536119147
HASPIN,MYDGF,0.0285500096773389
HASPIN,MZB1,0.0386628962525439
HASPIN,NEK2,0.101313767121892
HASPIN,NT5DC2,0.0465832642269989
HASPIN,NUF2,0.086722017015889
HASPIN,OIP5,0.0636891234636542
HASPIN,ORC1,0.116677806350248
HASPIN,OSTC,0.0235561802700476
HASPIN,OXCT2,0.045374605715773
HASPIN,PARM1,0.0628724116892566
HASPIN,PBK,0.10148222123895
HASPIN,PCNA,0.0417041860528594
HASPIN,PDIA4,0.0918144966089773
HASPIN,PDIA5,0.0970691197124494
HASPIN,PDIA6,0.0482891888692262
HASPIN,PERP,0.0490333226202359
HASPIN,PHGDH,0.0668879859646513
HASPIN,PIF1,0.0615758918165384
HASPIN,PIMREG,0.0652901238930816
HASPIN,PIR,0.0292319301136334
HASPIN,PLAAT2,0.0455041093474488
HASPIN,PLK4,0.116158632188183
HASPIN,POLQ,0.0623616079950285
HASPIN,POU2AF1,0.0821992133629717
HASPIN,PRDX4,0.040160363617566
HASPIN,PTTG1,0.0376306270778388
HASPIN,PYCR1,0.0786454405697842
HASPIN,QPCTL,0.025020544768953
HASPIN,RAD51,0.0744364963953685
HASPIN,RAD51AP1,0.0649452071812812
HASPIN,RAD54L,0.0704234630927847
HASPIN,RRM2,0.188981807632589
HASPIN,SCD,0.041383368885377
HASPIN,SDC1,0.0987568218409791
HASPIN,SDF2L1,0.0264429379573449
HASPIN,SEC11C,0.0866286808305424
HASPIN,SELENOS,0.0366642408883893
HASPIN,SHCBP1,0.143126254729115
HASPIN,SKA1,0.104523395314471
HASPIN,SLC16A14,0.0912159965873099
HASPIN,SLC17A9,0.0554084724540012
HASPIN,SLC25A4,0.0555545207657053
HASPIN,SLC35B1,0.0327874500892059
HASPIN,SPACA3,0.0242800500240621
HASPIN,SPAG5,0.112670054690997
HASPIN,SPATS2,0.129073774745194
HASPIN,SPC24,0.0759359395356985
HASPIN,SPC25,0.0775195528615363
HASPIN,SPCS2,0.022657065949877
HASPIN,SRPRB,0.0284630559361232
HASPIN,SSR3,0.0665617524236707
HASPIN,ST7,0.0208400017492176
HASPIN,STMN1,0.0436574682597088
HASPIN,TCF19,0.115035991897707
HASPIN,TEDC2,0.0321618845929911
HASPIN,TK1,0.061244521020593
HASPIN,TMEM214,0.0207229705466195
HASPIN,TNFRSF13B,0.0483702979576214
HASPIN,TNFRSF17,0.0616079404348389
HASPIN,TOP2A,0.107985180588312
HASPIN,TPX2,0.104630573284272
HASPIN,TRAIP,0.0265055315546273
HASPIN,TRAM2,0.0788344075515922
HASPIN,TRIP13,0.13384442463096
HASPIN,TROAP,0.0543768768306412
HASPIN,TTK,0.109784211461307
HASPIN,TUBG1,0.0467383812771879
HASPIN,TWIST2,0.0397282292882946
HASPIN,TXNDC11,0.0934984013003375
HASPIN,TXNDC5,0.0483430467733991
HASPIN,TYMS,0.0316036342417719
HASPIN,UAP1,0.119644162149768
HASPIN,UBE2C,0.0930424049828425
HASPIN,UBE2T,0.0382875613241004
HASPIN,UCHL1,0.0566567278194237
HASPIN,UFD1,0.0234033357137842
HASPIN,XBP1,0.132184356264824
HASPIN,ZWINT,0.117982708041471
HERPUD1,HSP90B1,0.0597533612623637
HERPUD1,HSPA13,0.0444927744153502
HERPUD1,IGF1,0.0321217960387016
HERPUD1,ITM2C,0.0359471366036119
HERPUD1,JCHAIN,0.0378080837768582
HERPUD1,KDELR2,0.0227691529234959
HERPUD1,LRRC59,0.0456175131922143
HERPUD1,MAGED1,0.0355628964633381
HERPUD1,MANF,0.0321135041378495
HERPUD1,MCM4,0.0216026668442171
HERPUD1,MIXL1,0.0271710110448816
HERPUD1,MYBL2,0.0215635774620826
HERPUD1,MZB1,0.0201404353834947
HERPUD1,OSTC,0.047083998928321
HERPUD1,PARM1,0.0327226634307936
HERPUD1,PBK,0.0247579586293452
HERPUD1,PDIA4,0.0374520249930551
HERPUD1,PDIA5,0.0482307079486997
HERPUD1,PDIA6,0.0565008731666322
HERPUD1,PERP,0.0398396743707446
HERPUD1,PLAAT2,0.0254770948071805
HERPUD1,POU2AF1,0.0295510938951674
HERPUD1,PRDX4,0.0266771390251745
HERPUD1,PYCR1,0.0289295573404041
HERPUD1,RRM2,0.0250877013492007
HERPUD1,SDC1,0.0222855025410091
HERPUD1,SEC11C,0.0401664294015118
HERPUD1,SELENOS,0.0336771430060236
HERPUD1,SHCBP1,0.026948843130236
HERPUD1,SLC17A9,0.0293636210298691
HERPUD1,SLC25A4,0.0364086939878
HERPUD1,SLC35B1,0.0355253535624988
HERPUD1,SPAG5,0.0205289689229062
HERPUD1,SPATS2,0.0489937652105796
HERPUD1,SPCS2,0.0392595510228683
HERPUD1,SRPRB,0.0370504054495523
HERPUD1,SSR3,0.0680187245874164
HERPUD1,TCF19,0.0237572217917074
HERPUD1,TMEM214,0.0344095911452529
HERPUD1,TNFRSF13B,0.0265044717019427
HERPUD1,TNFRSF17,0.0346565579993558
HERPUD1,TRAM2,0.0496788920711731
HERPUD1,TXNDC11,0.0426075029260488
HERPUD1,TXNDC5,0.0316667245409099
HERPUD1,UAP1,0.0604010860905371
HERPUD1,XBP1,0.0477552911970863
HERPUD1,ZWINT,0.0264663580112629
HID1,HMGB3,0.0279224881942662
HID1,HSP90B1,0.0613283297041099
HID1,HSPA5,0.0387514106308165
HID1,IFI27L1,0.0366377499636994
HID1,IGF1,0.0583773806301035
HID1,IGLL1,0.0380067985165991
HID1,IGLL5,0.0382842481385846
HID1,ISOC2,0.0597965478805816
HID1,ITM2C,0.0826452347641117
HID1,JCHAIN,0.0440032207757982
HID1,KCNN3,0.0555073952635004
HID1,KDELR2,0.023787397790369
HID1,KIF2C,0.023160920604309
HID1,KIFC1,0.0207617994479723
HID1,LAMP5,0.0334296523335921
HID1,LRRC59,0.0542281814150145
HID1,MAGED1,0.0906364859308138
HID1,MANF,0.0685862226695292
HID1,MCM2,0.0341904496723111
HID1,MCM4,0.020595666065958
HID1,MIXL1,0.0598320469025403
HID1,MYBL2,0.0603021971912841
HID1,MYDGF,0.0693275223958135
HID1,MZB1,0.0719599031973756
HID1,NT5DC2,0.0687080335544501
HID1,OIP5,0.0238038907414287
HID1,OSTC,0.032152399783729
HID1,OXCT2,0.0655918439358475
